customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount,predicted_income,final_income,clt_categories
29091.23936,34226,244,29,22,0,2,494.395024,28013,34226,Low
19834.20115,65989,123,4,43,1,2,115.545086,20228,65989,Low
4731.366975,30686,61,22,45,0,3,19.938981,22594,30686,Very Low
35537.846,0,113,15,6,0,2,799.926741,28613,28613,Moderate
34611.37896,20090,109,10,59,0,2,523.2,20090,20090,Moderate
20216.30883,0,183,6,16,0,2,878.4,20309,20309,Low
13976.51925,77094,176,25,29,0,5,444.470676,24378,77094,Very Low
5904.088162,97413,73,21,80,0,6,268.819985,18577,97413,Very Low
5595.835041,79189,69,6,97,0,4,331.2,71661,79189,Very Low
2294.303629,0,62,5,31,0,1,297.6,26100,26100,Very Low
6273.911874,18577,86,21,76,0,6,412.8,18577,18577,Very Low
3726.727996,0,112,7,34,1,1,806.4,29875,29875,Very Low
5285.118669,40783,67,13,43,1,9,321.6,16656,40783,Very Low
5110.680779,0,74,34,51,0,4,532.8,29401,29401,Very Low
7126.596501,17483,183,24,63,0,1,1317.6,17483,17483,Very Low
4601.634099,84394,114,9,38,0,1,691.412378,84394,84394,Very Low
9155.239699,0,127,3,93,0,3,804.811859,35504,35504,Very Low
14808.05624,41440,62,20,80,1,2,297.6,26378,41440,Very Low
8901.678357,0,136,14,69,1,8,1090.86434,13908,13908,Very Low
5734.598243,98132,71,10,61,0,3,50.587035,28647,98132,Very Low
4177.696973,0,112,4,49,0,1,537.6,37478,37478,Very Low
27776.28906,88220,230,28,63,0,2,151.528482,16869,88220,Low
10364.34749,58327,129,31,5,0,3,347.075948,58327,58327,Very Low
7851.901368,25950,66,27,1,0,2,271.697529,25950,25950,Very Low
4772.943848,20993,133,35,90,0,1,638.4,20993,20993,Very Low
14226.50485,65726,177,35,90,0,7,849.6,14909,65726,Very Low
4031.104947,0,63,35,59,3,3,639.45899,23158,23158,Very Low
2794.907476,39783,72,28,43,0,1,345.6,28995,39783,Very Low
4362.931238,58842,110,6,74,0,1,528.0,58842,58842,Very Low
9624.524417,25629,124,3,70,2,6,595.2,25629,25629,Very Low
5015.009472,48567,130,12,15,0,1,624.0,48567,48567,Very Low
6948.422239,0,196,0,73,2,1,1337.063487,27289,27289,Very Low
2896.918767,33746,74,1,6,1,1,355.2,23158,33746,Very Low
21903.91364,22254,79,22,75,0,2,125.194389,22254,22254,Low
9028.821403,65974,113,3,43,0,3,235.220971,64125,65974,Very Low
5303.759534,0,76,18,63,0,3,395.34111,22520,22520,Very Low
4165.354461,17161,113,1,22,1,1,542.4,17161,17161,Very Low
5123.768112,0,74,1,62,0,7,772.798511,14174,14174,Very Low
9492.342964,0,132,9,85,0,6,633.6,31986,31986,Very Low
8204.863191,0,73,9,14,0,2,350.4,18665,18665,Very Low
9877.295699,67752,131,4,40,4,9,168.517149,18820,67752,Very Low
4815.009736,25398,64,30,80,0,6,307.2,25398,25398,Very Low
6277.011679,0,88,30,19,0,4,633.6,37840,37840,Very Low
8260.639809,33321,105,6,2,0,3,504.0,15142,33321,Very Low
2549.450038,0,78,13,32,0,1,845.654042,36845,36845,Very Low
4502.679656,68798,114,19,69,0,1,92.915251,68798,68798,Very Low
3803.921781,20325,100,4,6,0,1,668.29397,16049,20325,Very Low
8635.4035,13129,117,15,93,0,6,700.901632,13129,13129,Very Low
5510.558964,0,73,24,57,0,4,525.6,11097,11097,Very Low
3585.884123,49080,91,14,68,0,1,25.299,38821,49080,Very Low
4889.25278,42536,63,30,57,0,6,375.330097,25564,42536,Very Low
2756.941661,29926,74,25,34,0,1,418.233667,29926,29926,Very Low
3289.547398,0,86,5,55,0,1,398.240791,40348,40348,Very Low
10937.1785,21450,138,15,35,0,4,938.513425,21450,21450,Very Low
7375.567916,33345,65,32,52,0,2,338.619869,33345,33345,Very Low
10110.77818,15752,90,27,37,0,2,339.344531,15752,15752,Very Low
5119.414293,40169,65,1,47,1,3,302.818833,17622,40169,Very Low
8533.832013,26049,113,10,15,1,9,619.165344,26049,26049,Very Low
2224.768,0,68,3,4,0,1,326.4,17193,17193,Very Low
8042.803784,55411,100,24,53,0,4,259.561195,47606,55411,Very Low
2554.437138,12459,70,4,41,0,1,336.0,26790,12459,Very Low
18073.93999,64620,76,24,32,1,2,364.8,33651,64620,Very Low
2430.506586,83140,61,25,70,0,1,179.161843,53807,83140,Very Low
3167.658442,0,92,20,50,0,1,662.4,21246,21246,Very Low
5465.603983,54422,68,9,8,0,5,75.501852,22350,54422,Very Low
10357.51422,68309,131,4,67,0,9,306.983596,55986,68309,Very Low
2537.813878,56621,65,27,36,2,1,84.026848,23692,56621,Very Low
2821.947219,38977,70,27,22,0,1,139.489926,29242,38977,Very Low
7757.128146,0,111,32,13,0,3,607.4459,52572,52572,Very Low
4079.132667,0,114,12,43,0,1,631.124372,14985,14985,Very Low
5955.544552,0,83,35,87,0,8,628.023494,22492,22492,Very Low
14158.61364,83235,70,16,33,0,2,336.0,18150,83235,Very Low
8487.238032,0,74,7,93,0,2,426.655599,31421,31421,Very Low
6285.476868,32390,80,20,36,0,8,91.417923,32390,32390,Very Low
11473.48149,66538,95,14,64,0,2,317.844812,39669,66538,Very Low
2310.882998,0,64,12,24,0,1,460.8,24400,24400,Very Low
23594.6802,76358,66,25,3,0,2,86.461582,76358,76358,Low
2514.59196,43860,65,15,58,0,1,156.124914,43860,43860,Very Low
5380.898636,55350,67,0,13,0,9,321.6,55350,55350,Very Low
4770.550911,12964,65,2,37,0,4,362.774545,12964,12964,Very Low
6756.651404,33288,86,1,27,2,9,221.856184,33288,33288,Very Low
5936.011773,0,84,31,25,0,3,980.169081,30242,30242,Very Low
3570.760509,56168,88,13,20,0,1,614.675906,33243,56168,Very Low
6019.960469,0,92,3,28,0,4,662.4,39469,39469,Very Low
5426.863953,23105,69,15,21,0,3,331.2,23105,23105,Very Low
2730.313804,36218,68,6,83,0,1,145.252168,29444,36218,Very Low
4982.681374,52275,62,6,88,0,5,374.240783,17343,52275,Very Low
8769.266756,49665,74,5,51,0,2,355.2,49665,49665,Very Low
4220.613534,32471,110,0,87,0,1,528.0,23352,32471,Very Low
11537.50507,0,86,12,89,1,2,619.2,10475,10475,Very Low
5887.182043,62773,73,19,57,0,9,80.669257,22842,62773,Very Low
4700.583771,76694,117,34,23,0,1,561.6,28354,76694,Very Low
10963.95723,55687,276,33,91,0,1,1324.8,55687,55687,Very Low
2523.171245,0,70,20,81,0,1,504.0,51978,51978,Very Low
3757.804716,36633,96,20,61,1,1,460.8,21546,36633,Very Low
12941.73353,77060,106,23,90,0,2,468.566133,58236,77060,Very Low
3764.465074,92600,94,9,48,0,1,842.43785,18375,92600,Very Low
6889.557028,0,66,2,75,0,2,475.2,48381,48381,Very Low
3623.454198,0,111,6,24,2,1,1171.93117,28304,28304,Very Low
7582.113842,64801,64,23,19,0,2,268.471802,64801,64801,Very Low
8277.74558,45257,103,33,90,0,4,494.4,45257,45257,Very Low
2576.455597,26854,66,31,70,0,1,475.2,26854,26854,Very Low
8205.387936,85840,102,14,79,2,4,138.722385,23827,85840,Very Low
19582.46887,26463,72,28,93,0,2,345.6,26463,26463,Low
6481.526576,30689,81,23,51,0,5,467.24802,18129,30689,Very Low
2599.310879,29590,66,17,18,0,1,467.503236,29590,29590,Very Low
9830.337629,25965,253,15,59,0,1,1214.4,24314,25965,Very Low
10442.65139,17269,139,3,31,0,5,667.2,17269,17269,Very Low
36057.53702,90330,137,0,86,3,2,192.085299,49214,90330,Moderate
8470.036773,0,113,34,5,0,8,619.973889,12829,12829,Very Low
8278.786492,0,110,20,66,0,7,1002.782553,27804,27804,Very Low
4788.932598,0,67,2,49,1,3,321.6,17622,17622,Very Low
3087.999917,18558,80,17,23,0,1,384.0,18558,18558,Very Low
4443.736209,46384,113,33,93,0,1,251.774574,24711,46384,Very Low
7984.086473,0,72,1,77,0,2,866.208321,44656,44656,Very Low
7180.971028,42303,180,24,66,0,1,1210.920949,17483,42303,Very Low
15656.03434,71731,130,12,50,0,2,599.648466,15340,71731,Very Low
5780.182197,51066,74,23,0,0,8,787.993313,51066,51066,Very Low
20714.94043,0,203,20,66,0,2,2027.724442,35754,35754,Low
5337.352409,0,86,19,93,3,5,619.2,44527,44527,Very Low
5050.826183,0,69,16,45,0,6,72.852047,39293,39293,Very Low
5116.624022,26173,68,2,10,1,9,449.819671,26173,26173,Very Low
7268.736958,24445,63,18,15,0,2,302.4,23769,24445,Very Low
2616.613903,72302,66,6,27,0,1,316.8,72302,72302,Very Low
3738.436222,27208,102,10,65,0,1,489.6,13483,27208,Very Low
2725.356404,36650,69,2,70,1,1,56.60333,36650,36650,Very Low
5453.861203,30855,68,7,15,0,7,259.060862,30855,30855,Very Low
6846.150323,0,95,13,20,0,5,456.0,12075,12075,Very Low
6172.914199,99960,76,19,83,0,4,364.8,21142,99960,Very Low
10346.32454,0,98,1,15,0,2,470.4,41098,41098,Very Low
6997.008618,55873,88,30,19,0,6,299.356083,52629,55873,Very Low
4196.257691,18052,111,5,71,0,1,699.1679,58842,18052,Very Low
7858.109763,28937,104,28,23,2,6,117.959654,28937,28937,Very Low
6064.343994,0,86,34,80,0,5,545.240341,18892,18892,Very Low
17497.52201,0,73,9,94,0,2,350.4,25680,25680,Very Low
8970.647312,12829,118,33,1,0,9,328.231432,12829,12829,Very Low
5923.117229,92163,73,3,79,0,6,66.568642,92163,92163,Very Low
35850.59935,17588,192,24,92,0,2,1382.4,17588,17588,Moderate
4331.460674,82302,106,11,92,0,1,722.178166,59556,82302,Very Low
13309.33517,0,127,19,40,0,2,609.6,25708,25708,Very Low
4528.50489,70340,113,5,56,0,1,542.4,27906,70340,Very Low
2791.906514,0,74,35,59,0,1,532.8,20811,20811,Very Low
8092.87696,50825,102,3,46,0,3,369.614729,50825,50825,Very Low
7996.00748,93459,99,9,85,0,5,655.41333,59183,93459,Very Low
5129.738992,86148,65,19,51,2,4,312.0,58776,86148,Very Low
5697.175238,27048,72,5,85,0,4,345.6,81082,27048,Very Low
9217.130629,73259,115,7,31,0,4,673.34265,10458,73259,Very Low
10208.92761,35482,129,21,59,0,3,619.2,35482,35482,Very Low
4170.687348,29462,107,28,23,1,1,513.6,29462,29462,Very Low
4505.405812,67801,115,12,45,1,1,23.810491,18606,67801,Very Low
3107.568648,0,94,34,59,4,1,451.2,33837,33837,Very Low
5528.664986,16042,73,33,58,0,9,350.4,16042,16042,Very Low
5045.866663,28056,64,32,41,1,8,307.2,24053,28056,Very Low
2962.722482,16495,85,25,75,3,1,408.0,16495,16495,Very Low
8665.956372,41163,108,11,66,0,3,231.922173,41163,41163,Very Low
11413.44115,0,161,3,71,1,9,772.8,37934,37934,Very Low
15488.43196,33799,109,28,52,3,2,664.980242,25480,33799,Very Low
6048.574243,0,61,17,71,3,2,292.8,26721,26721,Very Low
5934.741492,87747,147,3,87,1,1,46.492039,26026,87747,Very Low
3543.232138,35695,90,2,7,0,1,432.0,16049,35695,Very Low
3490.028304,90985,87,33,39,0,1,78.085149,35592,90985,Very Low
3683.099864,0,101,19,16,0,1,564.466556,24959,24959,Very Low
5989.773931,66839,154,33,24,0,1,739.2,66839,66839,Very Low
12500.84302,0,165,16,43,0,3,792.0,29696,29696,Very Low
8609.158215,79090,107,2,74,0,3,289.040734,79090,79090,Very Low
2497.45507,24825,64,34,44,0,1,155.938593,24825,24825,Very Low
7019.177186,26806,63,32,19,0,2,302.4,26806,26806,Very Low
5387.926265,56835,67,25,16,0,3,326.549425,56835,56835,Very Low
6165.557517,0,88,12,54,0,6,653.65668,74015,74015,Very Low
2730.20294,46135,69,12,68,0,1,103.935601,31911,46135,Very Low
5162.116944,0,73,21,87,0,4,809.532341,27444,27444,Very Low
7937.064822,22862,67,9,40,0,2,321.6,22862,22862,Very Low
8608.157233,21450,110,8,80,2,3,528.0,21450,21450,Very Low
2632.545795,95854,65,16,78,0,1,312.0,46264,95854,Very Low
7785.004214,44897,99,22,46,1,7,580.72531,19064,44897,Very Low
8255.76385,54040,103,14,88,0,4,59.987126,32238,54040,Very Low
4980.825042,53265,62,12,27,0,3,238.005074,40215,53265,Very Low
7457.237794,0,198,18,55,1,1,1577.674417,33811,33811,Very Low
12302.76244,43817,62,25,12,1,2,245.447622,35230,43817,Very Low
6862.508337,54780,88,22,72,3,5,135.26125,54780,54780,Very Low
9048.983447,0,119,9,8,0,3,571.2,15142,15142,Very Low
5548.031892,67798,69,1,78,0,9,331.2,67798,67798,Very Low
8312.681598,21442,118,32,84,0,3,566.4,21442,21442,Very Low
2389.980951,27615,62,19,18,1,1,297.6,20371,27615,Very Low
4458.113369,17622,65,1,36,1,3,312.0,17622,17622,Very Low
5295.741716,50200,135,23,98,0,1,637.063458,50200,50200,Very Low
3839.606117,0,112,3,51,2,1,537.6,31071,31071,Very Low
3731.504584,0,96,31,34,0,1,460.8,13457,13457,Very Low
2778.903705,73570,70,0,46,1,1,75.936096,65876,73570,Very Low
4016.541995,0,111,4,85,0,1,799.2,60010,60010,Very Low
8236.917193,0,106,11,15,0,6,603.058114,22166,22166,Very Low
2491.317024,36631,62,30,77,0,1,67.530904,36631,36631,Very Low
2908.875917,35895,73,11,51,0,1,312.921256,35895,35895,Very Low
4282.947971,40864,109,16,70,1,1,166.937747,40864,40864,Very Low
8341.623748,0,118,15,77,0,4,566.4,13376,13376,Very Low
5090.781344,93018,63,5,90,0,3,135.382194,31972,93018,Very Low
7366.1883,70014,62,6,4,0,2,17.742954,26849,70014,Very Low
2436.875126,48875,61,20,9,0,1,1.838367,22881,48875,Very Low
8852.688689,67969,74,11,14,0,2,197.776009,24664,67969,Very Low
23875.47675,0,108,8,55,0,2,612.102262,55705,55705,Low
5600.496541,68665,69,33,67,0,7,331.2,23840,68665,Very Low
4636.54647,26802,66,7,43,1,5,316.8,26802,26802,Very Low
7573.345057,0,110,6,37,0,6,1193.036154,23823,23823,Very Low
14696.63549,45345,125,0,73,0,2,600.0,14973,45345,Very Low
12298.6863,17101,113,1,88,0,2,542.4,17101,17101,Very Low
7724.840065,32051,193,4,40,1,1,926.4,32051,32051,Very Low
5946.670679,81139,74,22,69,0,3,392.6364,38795,81139,Very Low
8000.545061,63834,100,23,19,1,3,215.226476,21509,63834,Very Low
6457.560953,37548,81,12,9,0,3,160.598662,37548,37548,Very Low
7281.44014,0,69,28,28,3,2,371.803029,32312,32312,Very Low
2592.437797,72421,65,8,23,0,1,312.0,72421,72421,Very Low
4678.423394,83102,116,15,35,0,1,443.670399,42837,83102,Very Low
13869.92705,28432,118,1,59,0,2,612.300581,28432,28432,Very Low
8717.777831,83707,108,2,72,0,7,290.391526,24031,83707,Very Low
5233.986808,63259,65,25,14,0,7,316.795337,44162,63259,Very Low
4764.189722,0,67,18,73,0,8,405.527937,26876,26876,Very Low
2472.469209,63860,62,26,81,0,1,208.598246,63860,63860,Very Low
5608.316348,67176,72,20,90,0,9,345.6,51335,67176,Very Low
5505.057003,86132,68,30,10,0,3,301.437365,35396,86132,Very Low
2606.208503,28519,66,1,56,0,1,456.473115,28519,28519,Very Low
10481.94383,39102,88,11,98,0,2,152.338562,20662,39102,Very Low
3256.766388,0,89,17,56,0,1,491.755368,36710,36710,Very Low
30475.78048,97298,128,16,38,0,2,48.517439,84306,97298,Low
6364.902164,41986,84,25,31,2,5,430.375049,28937,41986,Very Low
9468.509337,0,88,6,47,0,2,633.6,38279,38279,Very Low
5631.451866,17291,73,3,25,0,5,350.4,17291,17291,Very Low
7780.999262,0,74,0,52,0,2,246.489123,25859,25859,Very Low
9816.528302,37256,62,15,7,0,2,128.969729,37256,37256,Very Low
7519.133631,96306,95,12,17,1,6,185.355353,96306,96306,Very Low
10179.71704,14290,271,20,40,0,1,1300.8,14290,14290,Very Low
2772.839235,37038,71,6,97,1,1,9.071305,37038,37038,Very Low
4037.501846,90760,103,5,7,2,1,133.475315,23156,90760,Very Low
21435.87782,20668,188,34,54,3,2,902.4,20668,20668,Low
2676.867914,54480,67,19,91,0,1,321.6,18834,54480,Very Low
2523.959554,16244,68,4,85,0,1,623.223617,16244,16244,Very Low
6988.401604,22436,89,24,21,0,3,427.2,22436,22436,Very Low
2695.963857,25544,68,18,30,0,1,326.4,25544,25544,Very Low
2673.319593,28728,67,8,10,0,1,321.6,24186,28728,Very Low
12157.32992,57449,103,6,28,0,2,494.4,57449,57449,Very Low
2957.764017,83318,73,21,42,0,1,211.336937,22724,83318,Very Low
7433.820995,55561,63,2,79,0,2,227.872071,55561,55561,Very Low
3099.538005,0,102,18,32,5,1,862.762957,72919,72919,Very Low
8415.684559,55308,107,17,74,0,6,513.6,28445,55308,Very Low
26843.12452,36068,97,0,10,0,2,113.367765,36068,36068,Low
13057.17071,48804,112,1,4,1,2,537.6,36692,48804,Very Low
9599.950239,0,131,6,52,0,6,943.2,11489,11489,Very Low
8535.108918,55790,111,4,40,0,9,117.672722,52373,55790,Very Low
8293.481886,70258,69,20,65,0,2,225.145949,20532,70258,Very Low
6846.150323,0,95,13,20,0,5,456.0,12075,12075,Very Low
6636.859781,47274,83,32,26,1,5,182.432565,41336,47274,Very Low
5802.83547,0,78,27,10,0,8,644.755653,18107,18107,Very Low
5077.320916,0,73,26,84,0,3,525.6,49311,49311,Very Low
12427.39371,15818,107,24,99,0,2,333.886816,15818,15818,Very Low
10990.59477,44552,137,7,42,0,3,311.103582,15406,44552,Very Low
3435.25008,64348,86,25,18,0,1,212.391975,40658,64348,Very Low
6624.61183,0,62,27,53,0,2,297.6,33906,33906,Very Low
5757.442258,88997,72,9,71,0,3,174.041566,88997,88997,Very Low
2691.568951,77411,67,30,63,0,1,257.900458,34946,77411,Very Low
2886.451602,10312,78,10,63,0,1,486.278557,10312,10312,Very Low
5341.438779,0,72,4,11,1,7,345.6,23751,23751,Very Low
4160.018087,96263,103,5,5,0,1,1.924709,20325,96263,Very Low
2846.24535,28919,72,18,11,0,1,518.4,28919,28919,Very Low
4770.256564,0,68,2,28,1,4,326.4,23300,23300,Very Low
5059.616223,41869,64,5,52,0,6,262.12205,24423,41869,Very Low
9095.744565,0,128,5,76,0,8,921.6,21839,21839,Very Low
2688.863963,32808,68,1,88,1,1,541.695658,32808,32808,Very Low
8277.637562,79780,68,11,58,0,2,326.4,25448,79780,Very Low
9057.935331,91025,112,26,37,0,9,327.682669,60423,91025,Very Low
3801.750407,33043,95,15,90,0,1,456.0,22853,33043,Very Low
9339.341599,69442,118,26,6,3,3,1265.570302,69442,69442,Very Low
2520.12318,0,70,18,47,0,1,63.043197,18241,18241,Very Low
4984.095342,0,70,25,48,0,9,336.0,25237,25237,Very Low
2595.747991,47234,65,11,34,0,1,15.631363,24182,47234,Very Low
7437.693335,86863,92,27,26,0,3,441.6,47727,86863,Very Low
14536.78759,25805,66,25,0,2,2,375.866091,20128,25805,Very Low
5913.305869,43676,76,19,7,0,3,364.8,23550,43676,Very Low
2771.663013,59855,74,30,82,4,1,355.2,20567,59855,Very Low
29194.36639,35296,126,19,11,0,2,452.616872,28613,35296,Low
9880.38582,36576,125,11,73,1,3,113.450122,15630,36576,Very Low
15114.40241,28513,100,4,22,1,2,480.0,28513,28513,Very Low
5759.91084,85448,72,16,76,0,3,16.03451,33580,85448,Very Low
8495.164213,23791,110,11,71,3,7,615.27228,23791,23791,Very Low
4381.184212,20597,112,31,46,0,1,615.256301,10074,20597,Very Low
6997.827397,56940,87,11,10,0,9,512.66245,53133,56940,Very Low
11430.58845,93210,71,35,62,0,2,74.523935,48315,93210,Very Low
7482.486135,48992,94,30,0,1,7,426.072946,40417,48992,Very Low
8596.916624,53736,71,2,20,0,2,169.287785,29540,53736,Very Low
7854.960831,25378,66,22,32,1,2,419.464143,25378,25378,Very Low
2582.408525,76731,64,2,68,0,1,201.455005,76731,76731,Very Low
2275.363967,0,64,11,85,0,1,662.69318,56342,56342,Very Low
4118.588554,69379,103,14,79,0,1,494.4,69379,69379,Very Low
12157.32992,57449,103,6,28,0,2,494.4,57449,57449,Very Low
5152.819636,0,68,7,31,0,7,326.4,26577,26577,Very Low
6512.976472,0,93,30,70,0,6,669.6,22568,22568,Very Low
27789.69235,33806,89,32,59,0,2,395.729716,33806,33806,Low
4191.966092,77048,103,20,41,0,1,141.199465,23599,77048,Very Low
10928.40709,74965,90,20,93,0,2,58.557552,47197,74965,Very Low
7615.381271,34095,63,5,99,0,2,302.4,34095,34095,Very Low
2004.350666,0,66,16,35,4,1,316.8,38008,38008,Very Low
2434.681155,96045,61,24,35,0,1,8.582971,28663,96045,Very Low
14195.36028,86355,118,27,86,0,2,285.418473,60880,86355,Very Low
9427.684903,27824,118,32,9,0,8,566.4,21723,27824,Very Low
11982.42085,42995,101,10,22,0,2,410.508316,16266,42995,Very Low
3102.789546,21235,79,18,56,0,1,244.23135,21235,21235,Very Low
4222.631209,74585,106,1,49,0,1,218.598065,61846,74585,Very Low
4023.814439,41833,103,28,43,0,1,643.826716,20101,41833,Very Low
5297.151805,23908,70,18,57,0,4,336.0,19724,23908,Very Low
21423.63723,0,65,9,31,0,2,312.0,17932,17932,Low
4416.206243,61953,113,5,63,0,1,497.047297,39053,61953,Very Low
4639.035171,0,142,5,87,0,1,1022.4,16450,16450,Very Low
4863.544585,0,137,25,45,0,1,657.6,19589,19589,Very Low
25830.90982,73760,107,16,3,1,2,230.245772,11276,73760,Low
2974.314896,23333,74,8,43,0,1,5.622751,23333,23333,Very Low
2064.458781,0,61,6,30,0,1,292.8,26100,26100,Very Low
10064.60828,20440,128,11,54,2,9,614.4,20440,20440,Very Low
5500.01251,86073,136,3,32,0,1,333.5671,64706,86073,Very Low
5489.214062,50943,139,18,14,0,1,667.2,50044,50943,Very Low
2612.756658,19003,71,29,21,0,1,34.651305,19003,19003,Very Low
8573.463947,46703,108,0,48,0,6,678.100487,46703,46703,Very Low
24127.50402,14072,71,13,3,0,2,511.2,14072,14072,Low
8550.386579,21733,73,17,37,0,2,525.6,25998,21733,Very Low
2308.648034,20811,61,33,61,0,1,292.8,12495,20811,Very Low
4254.620669,11904,61,34,11,2,3,292.8,11904,11904,Very Low
8982.850377,43490,114,24,63,4,6,174.588413,24982,43490,Very Low
7868.165983,57340,67,7,19,0,2,159.391681,40082,57340,Very Low
7704.248723,49088,97,4,46,0,3,698.4,50825,49088,Very Low
10552.16999,47761,131,2,54,0,6,232.711071,47761,47761,Very Low
11681.37428,70930,99,2,21,0,2,190.43446,45776,70930,Very Low
8737.837514,61281,110,7,16,0,7,79.865605,10211,61281,Very Low
5454.890731,0,82,4,77,1,3,393.6,22103,22103,Very Low
7705.283329,25290,66,0,4,0,2,382.085897,25290,25290,Very Low
7039.262387,24239,88,25,5,0,8,48.348319,13688,24239,Very Low
8838.085637,82664,114,24,10,3,9,133.425609,82664,82664,Very Low
8733.527338,83210,110,0,25,0,3,528.0,25949,83210,Very Low
9597.474777,38736,81,7,35,0,2,561.414794,34644,38736,Very Low
4506.660224,0,66,0,10,0,9,316.8,55350,55350,Very Low
17857.97233,55437,64,5,78,1,2,445.287788,55437,55437,Very Low
4737.871725,0,130,0,93,0,1,23.820158,50250,50250,Very Low
5426.136238,0,71,33,83,0,3,407.99684,29120,29120,Very Low
7998.143771,29066,100,13,51,0,3,844.229478,23879,29066,Very Low
2897.620704,54337,72,27,7,0,1,345.6,54337,54337,Very Low
11599.50219,67616,96,25,17,0,2,340.306584,32857,67616,Very Low
15147.93055,41082,63,23,94,0,2,106.647493,32225,41082,Very Low
5435.767832,0,73,12,71,0,4,626.116259,18779,18779,Very Low
2725.356404,36650,69,2,70,1,1,56.60333,36650,36650,Very Low
13297.71225,50631,112,19,12,4,2,784.65781,41185,50631,Very Low
9927.049694,19592,92,31,63,0,2,441.6,19592,19592,Very Low
17771.54902,0,114,30,1,0,2,547.2,22354,22354,Very Low
18269.27017,55761,115,22,73,0,2,86.27772,12439,55761,Low
2722.210707,17576,71,29,70,0,1,398.502948,17576,17576,Very Low
7083.212357,41449,89,15,45,0,5,63.516572,28001,41449,Very Low
10179.71704,14290,271,20,40,0,1,1300.8,14290,14290,Very Low
5889.509098,62007,73,4,7,0,3,120.015609,29981,62007,Very Low
